Entity,Code,Year,Richest 1%,Next 9%,Middle 40%,Poorest 50%
Mozambique,MOZ,2002,25.31,32.8,30.4,11.49
Mozambique,MOZ,2007,23.61,32.05,32.440002,11.9
Mozambique,MOZ,2008,23.27,31.900002,32.83,11.98
Mozambique,MOZ,2014,31.43,33.07,26.69,8.8
Mozambique,MOZ,2022,24.65,34.8,30.419998,10.13
Mozambique,MOZ,2023,24.65,34.8,30.419998,10.13
Myanmar,MMR,2015,28.66,23.55,34.31,13.47
Myanmar,MMR,2017,16.45,26.26,39.829998,17.46
Myanmar,MMR,2022,18,26.249998,38.710003,17.04
Myanmar,MMR,2023,16.63,26.13,39.739998,17.5
Namibia,NAM,2003,26.79,44.440002,22.84,5.93
Namibia,NAM,2009,26.24,42.67,24.58,6.51
Namibia,NAM,2015,21.49,42.469997,29.15,6.88
Namibia,NAM,2022,21.49,42.469997,29.15,6.88
Namibia,NAM,2023,21.53,42.45,29.14,6.88
Nauru,NRU,1980,8.81,26.359999,43.239998,21.6
Nauru,NRU,1981,8.95,26.31,43.18,21.56
Nauru,NRU,1982,9.1,26.249998,43.14,21.51
Nauru,NRU,1983,9.25,26.199999,43.079998,21.47
Nauru,NRU,1984,9.4,26.140001,43.04,21.43
Nauru,NRU,1985,9.55,26.089998,42.98,21.38
Nauru,NRU,1986,9.71,26.03,42.92,21.33
Nauru,NRU,1987,9.87,25.97,42.87,21.29
Nauru,NRU,1988,10.03,25.92,42.809998,21.24
Nauru,NRU,1989,10.2,25.85,42.76,21.19
Nauru,NRU,1990,10.37,25.79,42.69,21.14
Nauru,NRU,1991,10.65,25.82,42.39,21.14
Nauru,NRU,1992,10.91,25.87,42.1,21.13
Nauru,NRU,1993,11.17,25.9,41.79,21.13
Nauru,NRU,1994,11.42,25.929998,41.52,21.12
Nauru,NRU,1995,11.66,25.97,41.260002,21.12
Nauru,NRU,1996,11.89,25.999998,40.99,21.12
Nauru,NRU,1997,12.12,26.03,40.73,21.11
Nauru,NRU,1998,12.34,26.06,40.49,21.11
Nauru,NRU,1999,12.55,26.089998,40.239998,21.11
Nauru,NRU,2000,12.76,26.12,40.02,21.1
Nauru,NRU,2001,13.14,26.62,39.6,20.65
Nauru,NRU,2002,13.51,27.1,39.19,20.2
Nauru,NRU,2003,13.88,27.57,38.789997,19.76
Nauru,NRU,2004,14.23,28.04,38.4,19.33
Nauru,NRU,2005,14.58,28.490002,38.02,18.92
Nauru,NRU,2006,14.92,28.929998,37.65,18.51
Nauru,NRU,2007,15.25,29.37,37.27,18.11
Nauru,NRU,2008,15.57,29.789999,36.91,17.72
Nauru,NRU,2009,15.89,30.199999,36.57,17.34
Nauru,NRU,2010,16.2,30.61,36.219997,16.97
Nauru,NRU,2011,16.18,30.83,36.129997,16.86
Nauru,NRU,2012,16.16,31.029999,36.039997,16.76
Nauru,NRU,2013,16.14,31.23,35.95,16.67
Nauru,NRU,2014,16.12,31.42,35.89,16.58
Nauru,NRU,2015,16.11,31.59,35.789997,16.5
Nauru,NRU,2016,16.09,31.77,35.73,16.42
Nauru,NRU,2017,16.07,31.93,35.66,16.34
Nauru,NRU,2018,16.06,32.09,35.600002,16.26
Nauru,NRU,2019,16.05,32.23,35.530003,16.19
Nauru,NRU,2020,16.03,32.38,35.460003,16.12
Nauru,NRU,2021,16.03,32.38,35.460003,16.12
Nauru,NRU,2022,16.03,32.38,35.460003,16.12
Nauru,NRU,2023,16.03,32.38,35.460003,16.12
Nepal,NPL,1984,9.39,23.1,42.01,25.5
Nepal,NPL,1995,17.9,27.35,37.920002,16.82
Nepal,NPL,2010,14.95,26.99,40.53,17.54
Nepal,NPL,2022,13.63,27.31,40.65,18.41
Nepal,NPL,2023,14.01,26.949999,40.64,18.4
Netherlands,NLD,1980,5.87,20.45,48.05,25.63
Netherlands,NLD,1981,5.8,20.53,48.13,25.53
Netherlands,NLD,1982,5.81,20.66,48.100002,25.44
Netherlands,NLD,1983,5.91,20.85,48.010002,25.22
Netherlands,NLD,1984,5.99,20.900002,48.2,24.9
Netherlands,NLD,1985,5.86,20.93,48.13,25.08
Netherlands,NLD,1986,5.89,20.94,48.15,25.02
Netherlands,NLD,1987,5.84,20.91,48.14,25.11
Netherlands,NLD,1988,5.9,20.88,48.120003,25.11
Netherlands,NLD,1989,5.88,20.96,48.08,25.07
Netherlands,NLD,1990,5.65,20.68,48.370003,25.29
Netherlands,NLD,1991,5.65,20.5,48.52,25.33
Netherlands,NLD,1992,5.48,20.36,48.74,25.41
Netherlands,NLD,1993,5.39,20.59,48.86,25.15
Netherlands,NLD,1994,5.55,20.919998,48.62,24.92
Netherlands,NLD,1995,5.77,21.38,48.2,24.65
Netherlands,NLD,1996,5.73,21.01,47.21,26.06
Netherlands,NLD,1997,5.87,21.070002,46.95,26.11
Netherlands,NLD,1998,5.71,21.03,47.06,26.2
Netherlands,NLD,1999,5.8,20.98,46.83,26.39
Netherlands,NLD,2000,5.95,20.8,46.74,26.5
Netherlands,NLD,2001,6.73,21.160002,46.56,25.54
Netherlands,NLD,2002,6.69,21.59,47.59,24.13
Netherlands,NLD,2003,6.52,21.529999,46.87,25.08
Netherlands,NLD,2004,6.79,21.83,46.23,25.15
Netherlands,NLD,2005,7.08,22.26,46.32,24.34
Netherlands,NLD,2006,6.92,22.050001,46.83,24.21
Netherlands,NLD,2007,7.71,22.77,46,23.51
Netherlands,NLD,2008,6.57,21.28,47.08,25.07
Netherlands,NLD,2009,6.36,21.619999,47.12,24.89
Netherlands,NLD,2010,6.69,22.25,46.92,24.13
Netherlands,NLD,2011,6.56,22.1,47.24,24.09
Netherlands,NLD,2012,6.43,22.3,47.18,24.08
Netherlands,NLD,2013,6.29,21.77,48.05,23.88
Netherlands,NLD,2014,6.82,22.24,47.58,23.36
Netherlands,NLD,2015,6.81,22.130001,47.45,23.63
Netherlands,NLD,2016,6.76,22,47.530003,23.71
Netherlands,NLD,2017,6.91,22.45,47.37,23.26
Netherlands,NLD,2022,6.69,21.85,47.45,24
Netherlands,NLD,2023,6.69,21.85,47.45,24
New Caledonia,NCL,1980,8.81,26.359999,43.239998,21.6
New Caledonia,NCL,1981,8.95,26.31,43.18,21.56
New Caledonia,NCL,1982,9.1,26.249998,43.14,21.51
New Caledonia,NCL,1983,9.25,26.199999,43.079998,21.47
New Caledonia,NCL,1984,9.4,26.140001,43.04,21.43
New Caledonia,NCL,1985,9.55,26.089998,42.98,21.38
New Caledonia,NCL,1986,9.71,26.03,42.92,21.33
New Caledonia,NCL,1987,9.87,25.97,42.87,21.29
New Caledonia,NCL,1988,10.03,25.92,42.809998,21.24
New Caledonia,NCL,1989,10.2,25.85,42.76,21.19
New Caledonia,NCL,1990,10.37,25.79,42.69,21.14
New Caledonia,NCL,1991,10.65,25.82,42.39,21.14
New Caledonia,NCL,1992,10.91,25.87,42.1,21.13
New Caledonia,NCL,1993,11.17,25.9,41.79,21.13
New Caledonia,NCL,1994,11.42,25.929998,41.52,21.12
New Caledonia,NCL,1995,11.66,25.97,41.260002,21.12
New Caledonia,NCL,1996,11.89,25.999998,40.99,21.12
New Caledonia,NCL,1997,12.12,26.03,40.73,21.11
New Caledonia,NCL,1998,12.34,26.06,40.49,21.11
New Caledonia,NCL,1999,12.55,26.089998,40.239998,21.11
New Caledonia,NCL,2000,12.76,26.12,40.02,21.1
New Caledonia,NCL,2001,13.14,26.62,39.6,20.65
New Caledonia,NCL,2002,13.51,27.1,39.19,20.2
New Caledonia,NCL,2003,13.88,27.57,38.789997,19.76
New Caledonia,NCL,2004,14.23,28.04,38.4,19.33
New Caledonia,NCL,2005,14.58,28.490002,38.02,18.92
New Caledonia,NCL,2006,14.92,28.929998,37.65,18.51
New Caledonia,NCL,2007,15.25,29.37,37.27,18.11
New Caledonia,NCL,2008,15.57,29.789999,36.91,17.72
New Caledonia,NCL,2009,15.89,30.199999,36.57,17.34
New Caledonia,NCL,2010,16.2,30.61,36.219997,16.97
New Caledonia,NCL,2011,16.18,30.83,36.129997,16.86
New Caledonia,NCL,2012,16.16,31.029999,36.039997,16.76
New Caledonia,NCL,2013,16.14,31.23,35.95,16.67
New Caledonia,NCL,2014,16.12,31.42,35.89,16.58
New Caledonia,NCL,2015,16.11,31.59,35.789997,16.5
New Caledonia,NCL,2016,16.09,31.77,35.73,16.42
New Caledonia,NCL,2017,16.07,31.93,35.66,16.34
New Caledonia,NCL,2018,16.06,32.09,35.600002,16.26
New Caledonia,NCL,2019,16.05,32.23,35.530003,16.19
New Caledonia,NCL,2020,16.03,32.38,35.460003,16.12
New Caledonia,NCL,2021,16.03,32.38,35.460003,16.12
New Caledonia,NCL,2022,16.03,32.38,35.460003,16.12
New Caledonia,NCL,2023,16.03,32.38,35.460003,16.12
New Zealand,NZL,1921,20.73,29.660002,39.48,10.13
New Zealand,NZL,1922,19.27,27.689999,41.690002,11.34
New Zealand,NZL,1923,20.09,28.78,40.49,10.64
New Zealand,NZL,1924,19.99,28.61,40.64,10.78
New Zealand,NZL,1925,20.24,29.85,39.809998,10.11
New Zealand,NZL,1926,19.79,31.07,39.48,9.68
New Zealand,NZL,1927,19.52,31.259998,39.579998,9.65
New Zealand,NZL,1928,20.94,30.28,39.030003,9.75
New Zealand,NZL,1929,20.03,31.76,38.850002,9.37
New Zealand,NZL,1930,19.09,34.49,38,8.42
New Zealand,NZL,1931,19.28,34.28,38,8.44
New Zealand,NZL,1932,19.96,33.829998,37.79,8.42
New Zealand,NZL,1933,19.67,33.79,38.02,8.52
New Zealand,NZL,1934,18.92,34.27,38.33,8.48
New Zealand,NZL,1935,18.85,32.09,39.53,9.54
New Zealand,NZL,1936,19.7,29.74,40.2,10.36
New Zealand,NZL,1937,15.51,28.150002,44.13,12.2
New Zealand,NZL,1938,13.8,26.269999,46.32,13.61
New Zealand,NZL,1939,14.68,28.060001,44.82,12.43
New Zealand,NZL,1940,13.94,27.4,45.7,12.96
New Zealand,NZL,1941,13.78,26.750002,46.17,13.3
New Zealand,NZL,1942,13.55,26.04,46.59,13.83
New Zealand,NZL,1943,13.46,25.35,47.03,14.16
New Zealand,NZL,1944,13.28,24.62,47.41,14.69
New Zealand,NZL,1945,13.16,23.95,47.870003,15.02
New Zealand,NZL,1946,14.18,25.36,46.38,14.08
New Zealand,NZL,1947,14.6,26.660002,45.5,13.24
New Zealand,NZL,1948,14.52,27.12,45.379997,12.98
New Zealand,NZL,1949,15.06,27.66,44.82,12.47
New Zealand,NZL,1950,17.36,27.880001,42.75,12.01
New Zealand,NZL,1951,14.76,27.54,44.93,12.77
New Zealand,NZL,1952,14.88,28.46,44.37,12.28
New Zealand,NZL,1953,14.85,28.470001,44.4,12.29
New Zealand,NZL,1954,14.38,28.32,44.82,12.47
New Zealand,NZL,1955,13.22,27.96,45.96,12.87
New Zealand,NZL,1956,13.44,28.71,45.41,12.44
New Zealand,NZL,1957,13.18,27.86,46.17,12.8
New Zealand,NZL,1958,11.06,27.44,47.83,13.67
New Zealand,NZL,1959,11.58,27.82,47.34,13.26
New Zealand,NZL,1960,11.33,27.45,47.65,13.56
New Zealand,NZL,1961,11.19,27.48,47.77,13.57
New Zealand,NZL,1962,11.1,27.45,47.86,13.57
New Zealand,NZL,1963,11.18,27.419998,47.83,13.56
New Zealand,NZL,1964,11.75,27.500002,47.48,13.26
New Zealand,NZL,1965,10.33,27.12,48.649998,13.9
New Zealand,NZL,1966,10.12,26.97,48.89,14.02
New Zealand,NZL,1967,10.13,27.14,48.8,13.92
New Zealand,NZL,1968,10.33,27.23,48.59,13.85
New Zealand,NZL,1969,10.33,27.09,48.67,13.9
New Zealand,NZL,1970,10.19,26.92,48.899998,13.99
New Zealand,NZL,1971,9.98,27.18,48.86,13.98
New Zealand,NZL,1972,11.02,27.13,48.010002,13.84
New Zealand,NZL,1973,11.59,27.21,47.59,13.61
New Zealand,NZL,1974,10.95,26.519999,48.629997,13.89
New Zealand,NZL,1975,9.01,25.150002,50.809998,15.03
New Zealand,NZL,1976,10.76,25.76,48.95,14.53
New Zealand,NZL,1977,8.71,24.76,51.17,15.36
New Zealand,NZL,1978,8.51,24.76,51.27,15.45
New Zealand,NZL,1979,8.08,24.31,51.8,15.81
New Zealand,NZL,1980,7.7,24.86,51.969997,15.48
New Zealand,NZL,1981,7.66,24.82,52.13,15.39
New Zealand,NZL,1982,7.72,25.240002,51.88,15.17
New Zealand,NZL,1983,8.59,25.86,50.72,14.83
New Zealand,NZL,1984,8.52,25.240002,51.1,15.13
New Zealand,NZL,1985,8.1,24.41,51.81,15.69
New Zealand,NZL,1986,7.19,23.97,52.600002,16.25
New Zealand,NZL,1987,7.88,23.109999,52.48,16.53
New Zealand,NZL,1988,8.15,23.45,52.03,16.37
New Zealand,NZL,1989,9.93,24.1,50.47,15.49
New Zealand,NZL,1990,11.94,24.85,48.69,14.51
New Zealand,NZL,1991,10.62,24.92,49.829998,14.63
New Zealand,NZL,1992,11.33,25.57,48.989998,14.12
New Zealand,NZL,1993,12.08,25.71,48.210003,14
New Zealand,NZL,1994,12.34,25.42,48.13,14.12
New Zealand,NZL,1995,12.45,25.3,48.14,14.11
New Zealand,NZL,1996,11.93,24.6,48.95,14.52
New Zealand,NZL,1997,12.91,24.92,48.05,14.13
New Zealand,NZL,1998,13.77,25.560001,47.09,13.58
New Zealand,NZL,1999,18.17,24.05,41.83,15.96
New Zealand,NZL,2000,11.65,25.45,44.55,18.35
New Zealand,NZL,2001,12.83,25.63,43.75,17.8
New Zealand,NZL,2002,12.59,24.51,43.25,19.65
New Zealand,NZL,2003,13.21,24.22,43,19.57
New Zealand,NZL,2004,21.55,19.71,38.54,20.2
New Zealand,NZL,2005,18.33,20,40.41,21.25
New Zealand,NZL,2006,10.41,21.699999,44.06,23.83
New Zealand,NZL,2007,10.71,22.2,43.71,23.38
New Zealand,NZL,2008,18.33,18.14,41.09,22.45
New Zealand,NZL,2009,20.87,18.539999,39.34,21.24
New Zealand,NZL,2010,22.64,18.87,39.06,19.44
New Zealand,NZL,2011,19.82,19.02,39.39,21.78
New Zealand,NZL,2012,14.69,20.66,42.18,22.47
New Zealand,NZL,2013,12.57,21.51,42.68,23.24
New Zealand,NZL,2014,11.88,21.6,43.18,23.35
New Zealand,NZL,2015,11.8,21.56,43.37,23.28
New Zealand,NZL,2016,11.39,21.58,43.71,23.31
New Zealand,NZL,2017,11.61,21.58,42.89,23.92
New Zealand,NZL,2018,10.76,21.089998,43.53,24.62
New Zealand,NZL,2022,12.26,22.65,44.03,21.05
New Zealand,NZL,2023,12.22,22.660002,44.06,21.06
Nicaragua,NIC,2022,17.87,33.94,37.81,10.37
Nicaragua,NIC,2023,17.87,33.94,37.81,10.37
Niger,NER,1992,16.62,32.86,36.77,13.74
Niger,NER,1994,16.62,32.86,36.77,13.74
Niger,NER,2005,23.49,31.150002,32.92,12.43
Niger,NER,2007,15.92,32.780003,35.65,15.65
Niger,NER,2011,11.99,30.4,39.09,18.52
Niger,NER,2014,11.41,31.18,40.329998,17.09
Niger,NER,2022,13.86,30.52,37.82,17.8
Niger,NER,2023,13.86,30.52,37.82,17.8
Nigeria,NGA,1985,11.27,35.350002,41.38,12.01
Nigeria,NGA,1992,11.39,35.25,41.34,12.02
Nigeria,NGA,2003,13.45,32.33,39.879997,14.33
Nigeria,NGA,2009,10.56,31.740002,41.59,16.11
Nigeria,NGA,2018,11.42,30.689999,41.2,16.69
Nigeria,NGA,2022,11.42,30.689999,41.2,16.69
Nigeria,NGA,2023,11.42,30.689999,41.2,16.69
North Africa (WID),,1980,22.11,34.5,33.17,10.21
North Africa (WID),,1981,20.22,34.32,34.74,10.72
North Africa (WID),,1982,19.98,33.79,35.36,10.87
North Africa (WID),,1983,24.05,32.49,33.03,10.42
North Africa (WID),,1984,19.31,34.25,35.73,10.71
North Africa (WID),,1985,19.42,34.29,35.510002,10.78
North Africa (WID),,1986,19.35,33.28,35.95,11.43
North Africa (WID),,1987,18.3,33.149998,36.719997,11.82
North Africa (WID),,1988,18.45,33.129997,36.649998,11.77
North Africa (WID),,1989,18.48,33.11,36.59,11.81
North Africa (WID),,1990,18.29,32.92,36.62,12.17
North Africa (WID),,1991,18.56,33.149998,35.99,12.29
North Africa (WID),,1992,18.73,32.68,36.24,12.36
North Africa (WID),,1993,18.38,32.56,36.17,12.89
North Africa (WID),,1994,18.46,33.23,35.68,12.63
North Africa (WID),,1995,18.69,32.530003,36.399998,12.39
North Africa (WID),,1996,18.81,32.5,36.149998,12.54
North Africa (WID),,1997,19.33,33.08,35.45,12.14
North Africa (WID),,1998,19.82,32.68,35.22,12.28
North Africa (WID),,1999,20.22,32.75,34.9,12.14
North Africa (WID),,2000,19.99,33.36,34.61,12.04
North Africa (WID),,2001,19.96,32.91,34.96,12.16
North Africa (WID),,2002,20.28,32.530003,34.97,12.21
North Africa (WID),,2003,19.76,32.72,35.31,12.2
North Africa (WID),,2004,19.91,32.48,35.350002,12.26
North Africa (WID),,2005,19.61,32.530003,35.66,12.19
North Africa (WID),,2006,19.92,32.84,35.14,12.1
North Africa (WID),,2007,20.26,32.84,34.91,11.99
North Africa (WID),,2008,19.99,32.16,35.710003,12.14
North Africa (WID),,2009,19.5,31.92,36.11,12.48
North Africa (WID),,2010,18.97,31.82,36.539997,12.67
North Africa (WID),,2011,19.01,31.67,36.52,12.8
North Africa (WID),,2012,20.27,31.45,35.81,12.47
North Africa (WID),,2013,21.46,31.060001,34.940002,12.53
North Africa (WID),,2014,22,30.720001,34.6,12.68
North Africa (WID),,2015,22.19,30.81,34.38,12.62
North Africa (WID),,2016,22.35,30.599998,34.41,12.64
North Africa (WID),,2017,22,30.47,34.79,12.74
North Africa (WID),,2018,21.95,31.04,34.45,12.57
North Africa (WID),,2019,22.06,30.71,34.64,12.59
North Africa (WID),,2020,21.34,31.64,34.59,12.43
North Africa (WID),,2021,21.44,31.5,34.75,12.31
North Africa (WID),,2022,20.76,32.010002,35.010002,12.22
North Africa (WID),,2023,20.85,31.88,35.280003,11.99
North America (WID),,1820,16.14,26.07,44.12,13.68
North America (WID),,1850,16.85,27.939999,44.14,11.06
North America (WID),,1880,11.81,26.249998,47.4,14.54
North America (WID),,1900,15.4,24.48,45.86,14.26
North America (WID),,1910,19.86,22.95,42.39,14.79
North America (WID),,1920,18.74,24.93,41.56,14.76
North America (WID),,1930,19.06,26.83,39.98,14.13
North America (WID),,1940,20.38,28.119999,37.43,14.07
North America (WID),,1950,16.1,22.310001,43.86,17.73
North America (WID),,1960,12.27,22.849998,46.52,18.36
North America (WID),,1970,10.75,23.13,48.39,17.72
North America (WID),,1980,10.26,23.28,46.12,20.33
North America (WID),,1981,10.51,23.44,46.11,19.94
North America (WID),,1982,10.81,23.34,46.41,19.43
North America (WID),,1983,11.36,23.61,46.36,18.67
North America (WID),,1984,12,24.1,45.58,18.33
North America (WID),,1985,12.11,24.04,45.67,18.18
North America (WID),,1986,11.83,24.150002,46.039997,17.97
North America (WID),,1987,13.08,24.01,45.210003,17.7
North America (WID),,1988,15.01,23.78,44.010002,17.19
North America (WID),,1989,14.52,23.9,44.25,17.32
North America (WID),,1990,14.57,23.9,44.33,17.2
North America (WID),,1991,13.53,24.529999,44.92,17.03
North America (WID),,1992,14.57,24.62,44.440002,16.37
North America (WID),,1993,14.08,24.88,44.74,16.3
North America (WID),,1994,13.93,25.029999,44.63,16.4
North America (WID),,1995,14.43,25.29,44.27,16.01
North America (WID),,1996,15.17,25.529999,43.72,15.58
North America (WID),,1997,15.94,25.529999,43.19,15.33
North America (WID),,1998,16.26,25.59,42.84,15.31
North America (WID),,1999,16.69,25.490002,42.559998,15.26
North America (WID),,2000,17.26,25.39,42.210003,15.13
North America (WID),,2001,16.53,25.35,42.75,15.37
North America (WID),,2002,16.03,25.369999,43.059998,15.54
North America (WID),,2003,16.26,25.3,43.2,15.25
North America (WID),,2004,16.98,25.34,42.71,14.98
North America (WID),,2005,17.95,25.48,41.97,14.6
North America (WID),,2006,18.4,25.7,41.530003,14.37
North America (WID),,2007,18.29,25.6,41.52,14.58
North America (WID),,2008,17.81,25.57,42.039997,14.58
North America (WID),,2009,16.58,25.650002,43.22,14.57
North America (WID),,2010,17.75,25.830002,42.26,14.17
North America (WID),,2011,17.96,26.04,42.129997,13.87
North America (WID),,2012,19.3,25.94,41.29,13.48
North America (WID),,2013,18.29,26.31,41.66,13.74
North America (WID),,2014,18.77,26.429998,41.350002,13.44
North America (WID),,2015,18.75,26.42,41.34,13.49
North America (WID),,2016,18.54,26.480001,41.690002,13.3
North America (WID),,2017,18.9,26.24,41.08,13.79
North America (WID),,2018,19.1,26.35,40.86,13.68
North America (WID),,2019,18.91,26.42,40.8,13.87
North America (WID),,2020,18.07,26.31,41.670002,13.95
North America (WID),,2021,19.75,26.08,40.42,13.75
North America (WID),,2022,20.61,25.999998,39.78,13.61
North America (WID),,2023,20.62,25.92,39.75,13.71
North America and Oceania (WID),,1980,10.24,23.109999,46.63,20.01
North America and Oceania (WID),,1981,10.47,23.32,46.47,19.74
North America and Oceania (WID),,1982,10.75,23.25,46.73,19.28
North America and Oceania (WID),,1983,11.33,23.61,46.489998,18.57
North America and Oceania (WID),,1984,11.97,24.169998,45.62,18.23
North America and Oceania (WID),,1985,12.09,24.06,45.739998,18.11
North America and Oceania (WID),,1986,11.84,24.22,46.219997,17.72
North America and Oceania (WID),,1987,13.08,24.089998,45.32,17.52
North America and Oceania (WID),,1988,15.01,23.87,44.07,17.06
North America and Oceania (WID),,1989,14.54,24.02,44.41,17.03
North America and Oceania (WID),,1990,14.57,23.99,44.56,16.89
North America and Oceania (WID),,1991,13.54,24.59,45.14,16.75
North America and Oceania (WID),,1992,14.5,24.74,44.73,16.03
North America and Oceania (WID),,1993,13.95,24.97,44.940002,16.14
North America and Oceania (WID),,1994,13.89,25.130001,44.79,16.18
North America and Oceania (WID),,1995,14.38,25.38,44.48,15.76
North America and Oceania (WID),,1996,15.08,25.580002,43.86,15.49
North America and Oceania (WID),,1997,15.88,25.54,43.32,15.26
North America and Oceania (WID),,1998,16.18,25.59,42.94,15.29
North America and Oceania (WID),,1999,16.59,25.529999,42.719997,15.17
North America and Oceania (WID),,2000,17.14,25.310001,42.43,15.11
North America and Oceania (WID),,2001,16.52,25.29,42.809998,15.38
North America and Oceania (WID),,2002,15.98,25.3,43.29,15.44
North America and Oceania (WID),,2003,16.25,25.310001,43.28,15.17
North America and Oceania (WID),,2004,17.06,25.43,42.62,14.89
North America and Oceania (WID),,2005,17.96,25.580002,42.039997,14.42
North America and Oceania (WID),,2006,18.32,25.72,41.82,14.15
North America and Oceania (WID),,2007,18.2,25.61,41.81,14.37
North America and Oceania (WID),,2008,17.69,25.619999,42.32,14.36
North America and Oceania (WID),,2009,16.56,25.68,43.37,14.39
North America and Oceania (WID),,2010,17.78,25.79,42.41,14.02
North America and Oceania (WID),,2011,17.92,26.109999,42.19,13.77
North America and Oceania (WID),,2012,19.18,26.01,41.31,13.49
North America and Oceania (WID),,2013,18.2,26.35,41.68,13.77
North America and Oceania (WID),,2014,18.67,26.480001,41.4,13.45
North America and Oceania (WID),,2015,18.53,26.51,41.43,13.53
North America and Oceania (WID),,2016,18.34,26.58,41.81,13.28
North America and Oceania (WID),,2017,18.71,26.35,41.16,13.78
North America and Oceania (WID),,2018,18.76,26.499998,41.04,13.69
North America and Oceania (WID),,2019,18.62,26.63,40.95,13.8
North America and Oceania (WID),,2020,17.81,26.449999,41.9,13.84
North America and Oceania (WID),,2021,19.5,26.179998,40.63,13.68
North America and Oceania (WID),,2022,20.26,26.109999,40,13.63
North America and Oceania (WID),,2023,20.27,26.050001,40.05,13.63
North Korea,PRK,2022,14.96,27.84,42.11,15.08
North Korea,PRK,2023,15.08,27.8,42.06,15.06
North Macedonia,MKD,1980,7.55,24.92,48.96,18.58
North Macedonia,MKD,1981,7.55,24.92,48.96,18.58
North Macedonia,MKD,1982,7.55,24.92,48.96,18.58
North Macedonia,MKD,1983,7.55,24.92,48.96,18.58
North Macedonia,MKD,1984,7.62,24.89,48.91,18.58
North Macedonia,MKD,1985,7.48,24.96,48.95,18.6
North Macedonia,MKD,1986,7.52,24.9,48.969997,18.61
North Macedonia,MKD,1987,7.83,24.869999,48.76,18.54
North Macedonia,MKD,1988,7.72,24.84,48.87,18.58
North Macedonia,MKD,1989,7.7,24.98,48.77,18.55
North Macedonia,MKD,1996,8.78,25.07,47.95,18.2
North Macedonia,MKD,1997,9.17,25.099998,47.65,18.08
North Macedonia,MKD,1998,8.95,25.14,47.84,18.06
North Macedonia,MKD,1999,8.39,25.150002,48.27,18.17
North Macedonia,MKD,2000,8.57,24.92,48.120003,18.38
North Macedonia,MKD,2001,8.44,25.029999,48.23,18.3
North Macedonia,MKD,2011,8.1,25.27,48.539997,18.08
North Macedonia,MKD,2012,8.1,24.96,48.33,18.63
North Macedonia,MKD,2013,8.5,23.96,48.100002,19.44
North Macedonia,MKD,2014,8.91,23.55,47.530003,20
North Macedonia,MKD,2015,8.37,23.52,48.18,19.94
North Macedonia,MKD,2016,8.41,22.98,48.27,20.34
North Macedonia,MKD,2017,8.65,22.669998,48.100002,20.57
North Macedonia,MKD,2022,6.99,22.33,49.2,21.49
North Macedonia,MKD,2023,7,22.34,49.16,21.49
Norway,NOR,1980,7.61,19.18,45.93,27.28
Norway,NOR,1981,7.29,18.83,46.32,27.55
Norway,NOR,1982,7.33,18.66,46.01,28.01
Norway,NOR,1983,7.35,18.29,45.899998,28.46
Norway,NOR,1984,8.07,18.06,45.4,28.46
Norway,NOR,1985,9.11,17.95,44.780003,28.16
Norway,NOR,1986,5.88,17.53,46.19,30.41
Norway,NOR,1987,5.46,17.53,46.72,30.27
Norway,NOR,1988,4.87,17.17,47.13,30.82
Norway,NOR,1989,5.65,16.73,46.38,31.23
Norway,NOR,1990,5.8,16.92,46.43,30.86
Norway,NOR,1991,6.22,16.869999,45.899998,31
Norway,NOR,1992,6.89,17.06,45.210003,30.83
Norway,NOR,1993,8.13,17.53,44.66,29.68
Norway,NOR,1994,9.03,18.17,44.4,28.4
Norway,NOR,1995,8.36,18.31,44.57,28.76
Norway,NOR,1996,10,18.7,43.68,27.61
Norway,NOR,1997,10.43,19.310001,43.38,26.89
Norway,NOR,1998,8.66,19.08,44.03,28.22
Norway,NOR,1999,10.28,18.79,43.14,27.79
Norway,NOR,2000,13.27,19.17,41.47,26.09
Norway,NOR,2001,10.51,19.06,42.7,27.73
Norway,NOR,2002,12.58,18.529999,41.89,27.01
Norway,NOR,2003,11.69,19.74,41.92,26.65
Norway,NOR,2004,13.15,18.92,41.75,26.17
Norway,NOR,2005,15.03,18.94,40.82,25.21
Norway,NOR,2006,14,19.660002,41.25,25.09
Norway,NOR,2007,13.48,19.93,41.100002,25.49
Norway,NOR,2008,14.3,19.74,40.45,25.51
Norway,NOR,2009,10.86,19.44,42.55,27.16
Norway,NOR,2010,12.62,19.84,41.600002,25.94
Norway,NOR,2011,12.39,20.08,41.97,25.55
Norway,NOR,2012,13.24,19.93,41.68,25.16
Norway,NOR,2013,12.83,19.81,41.97,25.38
Norway,NOR,2014,11.99,20.21,42.48,25.33
Norway,NOR,2015,10.02,20.47,43.329998,26.17
Norway,NOR,2016,9.77,21.06,43.309998,25.86
Norway,NOR,2017,10.6,20.39,43.329998,25.67
Norway,NOR,2022,10,21.45,44.620003,23.92
Norway,NOR,2023,9.66,21.439999,44.850002,24.05
Oceania (WID),,1820,15.87,28.42,41.24,14.46
Oceania (WID),,1850,15.19,29.84,40.44,14.53
Oceania (WID),,1880,14.91,29.56,41.32,14.21
Oceania (WID),,1900,16.42,32.82,37.32,13.44
Oceania (WID),,1910,16.55,32.82,37.59,13.04
Oceania (WID),,1920,14.26,23,47.27,15.48
Oceania (WID),,1930,13.51,21.9,48.190002,16.41
